RestaurantID,Restaurant Name,CountryCode,Country name,City,locality,Cuisines,Currency,USD Rate,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Rating,year&date,Year,Month,Date,Month Name,Quater,Week of Year,Day Name,Financial Quater,Financial month,year&month,USD (Cost) of avg_cost of two,Indian Rupees (Cost) of avg_cost of two,Count of Restaurant
18431173,Kairi The Royal Taste,1,India,New Delhi,Palam,"North Indian, South Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,24-02-2010,2010,2,24,February,QRT-1,9,Wednesday,FQ-4,FM-11,01-02-2010,4.8,429.456,
18359282,Chinese Tadka,1,India,New Delhi,Pitampura,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,22-02-2018,2018,2,22,February,QRT-1,8,Thursday,FQ-4,FM-11,01-02-2018,3,268.41,
18312459,Pandey Ji Restaurant,1,India,New Delhi,Qutab Institutional Area,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,13-02-2017,2017,2,13,February,QRT-1,7,Monday,FQ-4,FM-11,01-02-2017,1.8,161.046,
18303708,Spice Treat,1,India,New Delhi,Sainik Farms,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,10-02-2018,2018,2,10,February,QRT-1,6,Saturday,FQ-4,FM-11,01-02-2018,3,268.41,
18441706,Himalaya Momos,1,India,New Delhi,Shakarpur,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,28-02-2018,2018,2,28,February,QRT-1,9,Wednesday,FQ-4,FM-11,01-02-2018,3,268.41,
18441700,Uttranchal Eating Point,1,India,New Delhi,Shakarpur,"North Indian, Chinese, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,27-02-2016,2016,2,27,February,QRT-1,9,Saturday,FQ-4,FM-11,01-02-2016,3,268.41,
18424582,Meatwalecom,1,India,New Delhi,Vasundhara Enclave,Raw Meats,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,02-02-2010,2010,2,2,February,QRT-1,6,Tuesday,FQ-4,FM-11,01-02-2010,1.8,161.046,
18424192,Zaika Chicken Corner,1,India,New Delhi,Vasundhara Enclave,"Biryani, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,24-02-2018,2018,2,24,February,QRT-1,8,Saturday,FQ-4,FM-11,01-02-2018,1.8,161.046,
18429375,Sufiyan Restaurant,1,India,New Delhi,Zakir Nagar,Mughlai,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,18-02-2016,2016,2,18,February,QRT-1,8,Thursday,FQ-4,FM-11,01-02-2016,3,268.41,
312338,De Bone Chicken,1,India,New Delhi,Ashok Vihar Phase 1,"Raw Meats, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,14-01-2013,2013,1,14,January,QRT-1,3,Monday,FQ-4,FM-10,01-01-2013,4.8,429.456,
18469659,Arunachal Bhawan,1,India,New Delhi,Chanakyapuri,North Eastern,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,17-01-2010,2010,1,17,January,QRT-1,4,Sunday,FQ-4,FM-10,01-01-2010,4.2,375.774,
18438446,Madras Cafe,1,India,New Delhi,Geeta Colony,South Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,19-01-2013,2013,1,19,January,QRT-1,3,Saturday,FQ-4,FM-10,01-01-2013,3,268.41,
18421470,Soya Twist,1,India,New Delhi,Geeta Colony,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,20-01-2014,2014,1,20,January,QRT-1,4,Monday,FQ-4,FM-10,01-01-2014,4.2,375.774,
18423892,Fuel Diet Cafe,1,India,New Delhi,Krishna Nagar,Healthy Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,04-01-2014,2014,1,4,January,QRT-1,1,Saturday,FQ-4,FM-10,01-01-2014,4.2,375.774,
18423103,Ramlal Sweets,1,India,New Delhi,Krishna Nagar,Mithai,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,25-01-2018,2018,1,25,January,QRT-1,4,Thursday,FQ-4,FM-10,01-01-2018,1.2,107.364,
304469,Tirath Sweets,1,India,New Delhi,Moti Nagar,Mithai,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,23-01-2016,2016,1,23,January,QRT-1,4,Saturday,FQ-4,FM-10,01-01-2016,1.2,107.364,
18425178,Al Meraj Chicken Shop,1,India,New Delhi,Munirka,"Awadhi, Mughlai",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,25-01-2015,2015,1,25,January,QRT-1,5,Sunday,FQ-4,FM-10,01-01-2015,1.2,107.364,
18261710,Classic Chef Corner,1,India,New Delhi,Nangloi,"Chinese, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,19-01-2017,2017,1,19,January,QRT-1,3,Thursday,FQ-4,FM-10,01-01-2017,4.8,429.456,
18261719,Sethis Express,1,India,New Delhi,Nangloi,"South Indian, North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,24-01-2010,2010,1,24,January,QRT-1,5,Sunday,FQ-4,FM-10,01-01-2010,4.2,375.774,
18464634,Swagi Food Corner,1,India,New Delhi,Nangloi,"Chinese, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,22-01-2017,2017,1,22,January,QRT-1,4,Sunday,FQ-4,FM-10,01-01-2017,3,268.41,
18378581,Maggi Point,1,India,New Delhi,Palam,"Chinese, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,22-01-2013,2013,1,22,January,QRT-1,4,Tuesday,FQ-4,FM-10,01-01-2013,4.2,375.774,
18435829,Wow Momo,1,India,New Delhi,Palate of Delhi Chanakyapuri,"Chinese, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,27-01-2017,2017,1,27,January,QRT-1,4,Friday,FQ-4,FM-10,01-01-2017,4.2,375.774,
18393448,Healthy Nutrienty,1,India,New Delhi,Pandav Nagar,"Beverages, Healthy Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,14-01-2011,2011,1,14,January,QRT-1,3,Friday,FQ-4,FM-10,01-01-2011,3,268.41,
18359285,Shaketastic,1,India,New Delhi,Prashant Vihar,Beverages,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,18-01-2015,2015,1,18,January,QRT-1,4,Sunday,FQ-4,FM-10,01-01-2015,3,268.41,
18441566,Fc Katyal,1,India,New Delhi,Preet Vihar,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,07-01-2016,2016,1,7,January,QRT-1,2,Thursday,FQ-4,FM-10,01-01-2016,3,268.41,
18424648,Aggarwal Sweets,1,India,New Delhi,Vasundhara Enclave,"Mithai, Street Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,06-01-2014,2014,1,6,January,QRT-1,2,Monday,FQ-4,FM-10,01-01-2014,1.2,107.364,
18377900,Khan Tandoori Nights,1,India,New Delhi,Vasundhara Enclave,Mughlai,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,12-01-2015,2015,1,12,January,QRT-1,3,Monday,FQ-4,FM-10,01-01-2015,4.8,429.456,
18424200,Shahi Muradabadi Chicken Biryani,1,India,New Delhi,Vasundhara Enclave,Biryani,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,26-01-2011,2011,1,26,January,QRT-1,5,Wednesday,FQ-4,FM-10,01-01-2011,1.8,161.046,
18418262,Goyal Sweets,1,India,New Delhi,Vivek Vihar,"Mithai, Bakery",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,16-01-2010,2010,1,16,January,QRT-1,3,Saturday,FQ-4,FM-10,01-01-2010,1.8,161.046,
18421457,Jai Maa Shaarde Samose Wala,1,India,New Delhi,Anand Vihar,Street Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,17-12-2013,2013,12,17,December,QRT-4,51,Tuesday,FQ-4,FM-12,01-12-2013,1.2,107.364,
18446396,Nirulas Ice Cream,1,India,New Delhi,Ashok Vihar Phase 1,"Ice Cream, Desserts",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,15-12-2017,2017,12,15,December,QRT-4,50,Friday,FQ-4,FM-12,01-12-2017,3,268.41,
18265385,Aggarwal Sweet Corner,1,India,New Delhi,Dilshad Garden,"Mithai, Street Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,04-12-2013,2013,12,4,December,QRT-4,49,Wednesday,FQ-4,FM-12,01-12-2013,1.8,161.046,
18273530,Mahi Rasoi,1,India,New Delhi,Majnu ka Tila,"North Indian, South Indian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,15-12-2015,2015,12,15,December,QRT-4,51,Tuesday,FQ-4,FM-12,01-12-2015,4.8,429.456,
18492025,Bikaner Sweets,1,India,New Delhi,MG Road,"Mithai, North Indian, South Indian, Chinese, Street Food, Bakery",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,14-12-2018,2018,12,14,December,QRT-4,50,Friday,FQ-4,FM-12,01-12-2018,4.8,429.456,
18489819,Chinese Corner,1,India,New Delhi,MG Road,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,26-12-2018,2018,12,26,December,QRT-4,52,Wednesday,FQ-4,FM-12,01-12-2018,1.8,161.046,
18034037,Green Chick Chop,1,India,New Delhi,MG Road,"Raw Meats, North Indian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,20-12-2017,2017,12,20,December,QRT-4,51,Wednesday,FQ-4,FM-12,01-12-2017,4.2,375.774,
18261151,Aujlas Punjabi Zaika,1,India,New Delhi,Nangloi,"North Indian, Chinese, Mughlai",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,14-12-2017,2017,12,14,December,QRT-4,50,Thursday,FQ-4,FM-12,01-12-2017,4.8,429.456,
18466387,Raju Fast Food,1,India,New Delhi,Nangloi,"Street Food, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,12-12-2010,2010,12,12,December,QRT-4,51,Sunday,FQ-4,FM-12,01-12-2010,3,268.41,
18371405,Brahm Point Fast Food,1,India,New Delhi,Naraina,"Fast Food, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,17-12-2014,2014,12,17,December,QRT-4,51,Wednesday,FQ-4,FM-12,01-12-2014,1.8,161.046,
18464625,China Kitchen,1,India,New Delhi,Narela,"Chinese, North Eastern",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,28-12-2016,2016,12,28,December,QRT-4,53,Wednesday,FQ-4,FM-12,01-12-2016,4.2,375.774,
18435330,Chowringhee,1,India,New Delhi,Narela,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,17-12-2017,2017,12,17,December,QRT-4,51,Sunday,FQ-4,FM-12,01-12-2017,3,268.41,
18375378,Welcome Family Restaurant,1,India,New Delhi,Narela,"North Indian, South Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,06-12-2017,2017,12,6,December,QRT-4,49,Wednesday,FQ-4,FM-12,01-12-2017,4.8,429.456,
18293989,Smily Cakes,1,India,New Delhi,Pandav Nagar,Bakery,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,27-12-2018,2018,12,27,December,QRT-4,52,Thursday,FQ-4,FM-12,01-12-2018,3,268.41,
18427212,34 Chowringhee Lane,1,India,New Delhi,R K Puram,"Fast Food, Mughlai, Armenian",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,09-12-2014,2014,12,9,December,QRT-4,50,Tuesday,FQ-4,FM-12,01-12-2014,4.2,375.774,
18486867,Alam Biryani,1,India,New Delhi,R K Puram,Biryani,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,20-12-2017,2017,12,20,December,QRT-4,51,Wednesday,FQ-4,FM-12,01-12-2017,1.2,107.364,
18465571,Smoke Trailer Grill,1,India,New Delhi,Sainik Farms,American,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,15-12-2017,2017,12,15,December,QRT-4,50,Friday,FQ-4,FM-12,01-12-2017,4.8,429.456,
18451605,Delhi27,1,India,New Delhi,Subhash Nagar,"Chinese, South Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,27-12-2017,2017,12,27,December,QRT-4,52,Wednesday,FQ-4,FM-12,01-12-2017,3,268.41,
18451597,Sanjay Chicken Shop,1,India,New Delhi,Subhash Nagar,"Raw Meats, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,18-12-2014,2014,12,18,December,QRT-4,51,Thursday,FQ-4,FM-12,01-12-2014,4.2,375.774,
18492057,Shree Raja Ram,1,India,New Delhi,Subhash Nagar,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,50,1,11-12-2011,2011,12,11,December,QRT-4,51,Sunday,FQ-4,FM-12,01-12-2011,0.6,53.682,
18375387,Seven Star Pizza,1,India,New Delhi,Vasundhara Enclave,Pizza,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,09-12-2015,2015,12,9,December,QRT-4,50,Wednesday,FQ-4,FM-12,01-12-2015,4.8,429.456,
18144471,Halal Pizza Star,1,India,New Delhi,Zakir Nagar,"Pizza, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,450,1,08-12-2012,2012,12,8,December,QRT-4,49,Saturday,FQ-4,FM-12,01-12-2012,5.4,483.138,
18425711,Ratan Singh,1,India,New Delhi,Chandni Chowk,Mithai,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,50,1,28-11-2010,2010,11,28,November,QRT-4,49,Sunday,FQ-3,FM-8,01-11-2010,0.6,53.682,
18421487,Best Biryani,1,India,New Delhi,Delhi UniversityGTB Nagar,Mughlai,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,07-11-2012,2012,11,7,November,QRT-4,45,Wednesday,FQ-3,FM-8,01-11-2012,4.8,429.456,
18472605,Hot Kathi Roll,1,India,New Delhi,Hauz Khas,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,25-11-2018,2018,11,25,November,QRT-4,48,Sunday,FQ-3,FM-8,01-11-2018,3,268.41,
18419906,K B Eating Point,1,India,New Delhi,Jangpura,"Chinese, South Indian",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,0,250,1,28-11-2010,2010,11,28,November,QRT-4,49,Sunday,FQ-3,FM-8,01-11-2010,3,268.41,
18452241,Moriarty Delivers,1,India,New Delhi,Kailash Colony,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,21-11-2011,2011,11,21,November,QRT-4,48,Monday,FQ-3,FM-8,01-11-2011,4.8,429.456,
18376495,Chai Garam,1,India,New Delhi,Krishna Nagar,"Beverages, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,02-11-2010,2010,11,2,November,QRT-4,45,Tuesday,FQ-3,FM-8,01-11-2010,1.8,161.046,
18378861,Preechen,1,India,New Delhi,Lawrence Road,"North Indian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,12-11-2011,2011,11,12,November,QRT-4,46,Saturday,FQ-3,FM-8,01-11-2011,4.8,429.456,
18356819,Mathura Lassi Wala,1,India,New Delhi,Mahipalpur,"North Indian, Chinese, South Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,27-11-2010,2010,11,27,November,QRT-4,48,Saturday,FQ-3,FM-8,01-11-2010,3,268.41,
18489802,Zaika Biryani,1,India,New Delhi,MG Road,"Mughlai, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,16-11-2010,2010,11,16,November,QRT-4,47,Tuesday,FQ-3,FM-8,01-11-2010,4.2,375.774,
304573,Chinese Corner,1,India,New Delhi,Moti Nagar,"Fast Food, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,27-11-2018,2018,11,27,November,QRT-4,48,Tuesday,FQ-3,FM-8,01-11-2018,4.2,375.774,
18466410,Delhi Chaat Bhandar,1,India,New Delhi,Mukherjee Nagar,Street Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,50,1,07-11-2015,2015,11,7,November,QRT-4,45,Saturday,FQ-3,FM-8,01-11-2015,0.6,53.682,
18354994,Chinese Food Corner,1,India,New Delhi,Munirka,"Chinese, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,26-11-2011,2011,11,26,November,QRT-4,48,Saturday,FQ-3,FM-8,01-11-2011,4.8,429.456,
18429155,Green Chick Chop,1,India,New Delhi,Najafgarh,"Raw Meats, North Indian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,04-11-2011,2011,11,4,November,QRT-4,45,Friday,FQ-3,FM-8,01-11-2011,4.2,375.774,
18471319,Grover Burfee  Cakes,1,India,New Delhi,Najafgarh,"Bakery, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,02-11-2012,2012,11,2,November,QRT-4,44,Friday,FQ-3,FM-8,01-11-2012,3,268.41,
304809,Aggarwal Sweets Corner,1,India,New Delhi,Nangloi,Mithai,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,03-11-2011,2011,11,3,November,QRT-4,45,Thursday,FQ-3,FM-8,01-11-2011,1.2,107.364,
9181,Bhardwaj Bakery,1,India,New Delhi,Nangloi,"Bakery, Pizza",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,14-11-2013,2013,11,14,November,QRT-4,46,Thursday,FQ-3,FM-8,01-11-2013,1.2,107.364,
9226,Deep Bakery And Cake,1,India,New Delhi,Nangloi,"Bakery, Desserts",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,06-11-2010,2010,11,6,November,QRT-4,45,Saturday,FQ-3,FM-8,01-11-2010,1.2,107.364,
18355004,Cafe Point,1,India,New Delhi,Okhla Phase 2,"Fast Food, Beverages",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,02-11-2015,2015,11,2,November,QRT-4,45,Monday,FQ-3,FM-8,01-11-2015,1.2,107.364,
18440436,New Shama Chicken Restaurant,1,India,New Delhi,Pandav Nagar,Biryani,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,18-11-2018,2018,11,18,November,QRT-4,47,Sunday,FQ-3,FM-8,01-11-2018,4.2,375.774,
18163895,Cafe Coffee Day,1,India,New Delhi,Shakarpur,Cafe,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,450,1,13-11-2013,2013,11,13,November,QRT-4,46,Wednesday,FQ-3,FM-8,01-11-2013,5.4,483.138,
18445788,Niti Shake  Ice Cream Hub,1,India,New Delhi,Shalimar Bagh,"Desserts, Beverages",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,10-11-2015,2015,11,10,November,QRT-4,46,Tuesday,FQ-3,FM-8,01-11-2015,4.8,429.456,
18381265,Food N Shakes,1,India,New Delhi,Uttam Nagar,"Chinese, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,28-11-2013,2013,11,28,November,QRT-4,48,Thursday,FQ-3,FM-8,01-11-2013,3,268.41,
18424208,Riyaz Biryani Corner,1,India,New Delhi,Vasundhara Enclave,"Biryani, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,10-11-2015,2015,11,10,November,QRT-4,46,Tuesday,FQ-3,FM-8,01-11-2015,1.8,161.046,
18252382,Grills N Chills,1,India,New Delhi,Yusuf Sarai,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,12-11-2014,2014,11,12,November,QRT-4,46,Wednesday,FQ-3,FM-8,01-11-2014,4.2,375.774,
18478997,Sidhi Cafe,1,India,New Delhi,Yusuf Sarai,"Street Food, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,21-11-2014,2014,11,21,November,QRT-4,47,Friday,FQ-3,FM-8,01-11-2014,1.2,107.364,
18361763,Best Biryani Centre,1,India,New Delhi,GTB Nagar,Biryani,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,07-10-2015,2015,10,7,October,QRT-4,41,Wednesday,FQ-3,FM-7,01-10-2015,4.2,375.774,
18464621,Om Ji Bhature Wale,1,India,New Delhi,Gujranwala Town,Street Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,14-10-2011,2011,10,14,October,QRT-4,42,Friday,FQ-3,FM-7,01-10-2011,1.2,107.364,
18486830,Radhe Shyam Chole Bhature,1,India,New Delhi,Jangpura,Street Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,17-10-2015,2015,10,17,October,QRT-4,42,Saturday,FQ-3,FM-7,01-10-2015,1.2,107.364,
18203154,Red Chili Potato,1,India,New Delhi,Karol Bagh,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,28-10-2015,2015,10,28,October,QRT-4,44,Wednesday,FQ-3,FM-7,01-10-2015,1.8,161.046,
18357561,Bigbee,1,India,New Delhi,Lawrence Road,Bakery,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,01-10-2012,2012,10,1,October,QRT-4,40,Monday,FQ-3,FM-7,01-10-2012,1.2,107.364,
18440186,Chennai Express Greens,1,India,New Delhi,Laxmi Nagar,South Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,22-10-2012,2012,10,22,October,QRT-4,43,Monday,FQ-3,FM-7,01-10-2012,3,268.41,
18396177,Pasta Pizza  Roll Hut,1,India,New Delhi,Mukherjee Nagar,"Italian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,16-10-2011,2011,10,16,October,QRT-4,43,Sunday,FQ-3,FM-7,01-10-2011,4.2,375.774,
18449643,Tea Point,1,India,New Delhi,Mukherjee Nagar,"Beverages, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,17-10-2010,2010,10,17,October,QRT-4,43,Sunday,FQ-3,FM-7,01-10-2010,1.8,161.046,
18471270,Chicken Darwar,1,India,New Delhi,Najafgarh,"Fast Food, Mughlai",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,16-10-2016,2016,10,16,October,QRT-4,43,Sunday,FQ-3,FM-7,01-10-2016,4.2,375.774,
18352288,Mittal Restaurant  Fast Food,1,India,New Delhi,Najafgarh,"Fast Food, South Indian, Mithai",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,04-10-2017,2017,10,4,October,QRT-4,40,Wednesday,FQ-3,FM-7,01-10-2017,4.8,429.456,
18430570,Shree Shyam Sweets,1,India,New Delhi,Najafgarh,Street Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,25-10-2012,2012,10,25,October,QRT-4,43,Thursday,FQ-3,FM-7,01-10-2012,1.8,161.046,
304822,Bansiwala Sweets  Caterers,1,India,New Delhi,Nangloi,"Mithai, Street Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,18-10-2012,2012,10,18,October,QRT-4,42,Thursday,FQ-3,FM-7,01-10-2012,1.2,107.364,
18312662,Dabas Ke Special Chole Bhature,1,India,New Delhi,Nangloi,Street Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,18-10-2013,2013,10,18,October,QRT-4,42,Friday,FQ-3,FM-7,01-10-2013,1.2,107.364,
18261708,JMD Family Restaurant,1,India,New Delhi,Nangloi,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,15-10-2014,2014,10,15,October,QRT-4,42,Wednesday,FQ-3,FM-7,01-10-2014,4.8,429.456,
18430905,Ram Ram Ji Kachori Bhandar,1,India,New Delhi,Subhash Nagar,Street Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,50,1,09-10-2012,2012,10,9,October,QRT-4,41,Tuesday,FQ-3,FM-7,01-10-2012,0.6,53.682,
18356794,Pal Restaurant,1,India,New Delhi,Tilak Nagar,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,06-10-2012,2012,10,6,October,QRT-4,40,Saturday,FQ-3,FM-7,01-10-2012,3,268.41,
18446390,New Bhappe Di Hatti,1,India,New Delhi,Vivek Vihar,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,13-10-2015,2015,10,13,October,QRT-4,42,Tuesday,FQ-3,FM-7,01-10-2015,1.2,107.364,
18420424,South Indian Food Plaza,1,India,New Delhi,Vivek Vihar,South Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,05-10-2018,2018,10,5,October,QRT-4,40,Friday,FQ-3,FM-7,01-10-2018,3,268.41,
18445274,Motu N Patlu,1,India,New Delhi,Zakir Nagar,"Lebanese, North Indian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,14-10-2014,2014,10,14,October,QRT-4,42,Tuesday,FQ-3,FM-7,01-10-2014,3,268.41,
18454461,Zaika Muradabadi,1,India,New Delhi,East of Kailash,Biryani,Indian Rupees(Rs.),0.012,No,Yes,No,No,1,0,200,1,20-02-2010,2010,2,20,February,QRT-1,8,Saturday,FQ-4,FM-11,01-02-2010,2.4,214.728,
18412904,Kettle  Kegs,1,India,New Delhi,Green Park,Tea,Indian Rupees(Rs.),0.012,No,Yes,No,No,1,0,200,1,27-12-2017,2017,12,27,December,QRT-4,52,Wednesday,FQ-4,FM-12,01-12-2017,2.4,214.728,
18414481,Kettle  Kegs,1,India,New Delhi,Connaught Place,Tea,Indian Rupees(Rs.),0.012,No,Yes,No,No,1,0,200,1,17-11-2013,2013,11,17,November,QRT-4,47,Sunday,FQ-3,FM-8,01-11-2013,2.4,214.728,
18313109,Moms Bake,1,India,New Delhi,Delhi Cantt,"Bakery, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,18-09-2012,2012,9,18,September,QRT-3,38,Tuesday,FQ-2,FM-6,01-09-2012,2.4,214.728,
18463978,Lucky Corner Shop,1,India,New Delhi,GTB Nagar,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,05-09-2010,2010,9,5,September,QRT-3,37,Sunday,FQ-2,FM-6,01-09-2010,2.4,214.728,
18396684,Al Naseem Foods Shawarma,1,India,New Delhi,Karol Bagh,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,11-09-2011,2011,9,11,September,QRT-3,38,Sunday,FQ-2,FM-6,01-09-2011,2.4,214.728,
18415338,Kathi House,1,India,New Delhi,Mehrauli,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,24-09-2011,2011,9,24,September,QRT-3,39,Saturday,FQ-2,FM-6,01-09-2011,2.4,214.728,
18232989,Kitchen Namaste,1,India,New Delhi,MG Road,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,21-09-2010,2010,9,21,September,QRT-3,39,Tuesday,FQ-2,FM-6,01-09-2010,2.4,214.728,
304753,Baketown By Gagan Bakers,1,India,New Delhi,Nangloi,"Fast Food, Bakery",Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,13-09-2011,2011,9,13,September,QRT-3,38,Tuesday,FQ-2,FM-6,01-09-2011,2.4,214.728,
18431177,Biryani Express,1,India,New Delhi,Naraina,Biryani,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,28-09-2013,2013,9,28,September,QRT-3,39,Saturday,FQ-2,FM-6,01-09-2013,2.4,214.728,
